lat,lon
52.36058,4.883104
52.332116,4.868299
52.332142,4.882221
52.332145,4.880772
52.332052,4.880515
52.332156,4.880291
52.33206,4.881199
52.332141,4.881566
52.332143,4.883651
52.33205,4.883338
52.332137,4.883181
52.332145,4.885203
52.332145,4.884384
52.332055,4.884791
52.33206,4.887008
52.332145,4.886484
52.332147,4.885832
52.332146,4.886095
52.332057,4.886251
52.324276,4.894456
52.324003,4.894469
52.323231,4.894801
52.323216,4.89472
52.32347,4.894608
52.323485,4.894683
52.323742,4.894603
52.323741,4.894519
52.322717,4.895045
52.322732,4.895119
52.322983,4.894959
52.322964,4.894882
52.321119,4.899129
52.321144,4.898363
52.321367,4.897343
52.321252,4.897646
52.321233,4.898
52.322191,4.895638
52.321978,4.895844
52.321847,4.896126
52.321654,4.896336
52.321553,4.896674
52.324959,4.889462
52.325055,4.889433
52.324998,4.886434
52.324902,4.886225
52.324964,4.888284
52.325019,4.887522
52.32492,4.887683
52.324938,4.887714
52.324923,4.882503
52.324829,4.882335
52.324815,4.882386
52.324823,4.883931
52.324842,4.883854
52.324856,4.883819
52.324793,4.884368
52.32486,4.88443
52.32363,4.867434
52.323629,4.86781
52.323628,4.866627
52.32363,4.867028
52.324637,4.872481
52.324614,4.872586
52.324563,4.872552
52.324715,4.871537
52.324606,4.870733
52.324695,4.870535
52.324697,4.870484
52.324843,4.87833
52.324718,4.878605
52.324634,4.874595
52.324652,4.876368
52.324789,4.87548
52.309367,4.930318
52.320986,4.924913
52.320761,4.925538
52.320793,4.925567
52.322206,4.921841
52.322236,4.921876
52.321947,4.922434
52.321974,4.922476
52.323575,4.918075
52.3225,4.921273
52.322467,4.921243
52.322729,4.920645
52.32276,4.920681
52.322989,4.920054
52.32302,4.920087
52.323251,4.919458
52.323219,4.919431
52.323437,4.918773
52.323399,4.918765
52.352639,5.010551
52.370995,4.912289
52.371702,4.91036
52.371634,4.910201
52.392984,4.917114
52.393048,4.917287
52.392221,4.917084
52.39222,4.91715
52.391423,4.916748
52.391416,4.916829
52.39192,4.916962
52.391762,4.916961
52.391699,4.916869
52.393968,4.917671
52.394127,4.917752
52.394903,4.917829
52.395237,4.91781
52.396323,4.918184
52.398233,4.917222
52.398322,4.917006
52.397302,4.917844
52.397761,4.917636
52.397753,4.917574
52.38861,4.913138
52.388633,4.913253
52.388192,4.913383
52.388343,4.913447
52.390962,4.911024
52.391076,4.91075
52.390955,4.910159
52.390914,4.909806
52.377681,4.93669
52.377297,4.937462
52.377631,4.937322
52.377491,4.937182
52.376976,4.94038
52.377062,4.94074
52.377173,4.943984
52.377089,4.943555
52.375998,4.92148
52.375306,4.921345
52.374717,4.920982
52.370625,4.932506
52.371235,4.932354
52.371076,4.932521
52.37103,4.932405
52.371662,4.931884
52.371511,4.932264
52.370874,4.92806
52.370914,4.927953
52.371084,4.927666
52.370992,4.927818
52.371028,4.927808
52.371205,4.927485
52.371299,4.927328
52.371389,4.92718
52.370519,4.930029
52.371754,4.92966
52.385213,4.930144
52.385102,4.930474
52.385212,4.930762
52.385174,4.930856
52.387127,4.925162
52.386952,4.925619
52.386678,4.926119
52.386735,4.92618
52.386045,4.927767
52.386101,4.927827
52.38631,4.927283
52.386258,4.92721
52.386465,4.926669
52.386498,4.926797
52.385809,4.928382
52.385866,4.928441
52.385645,4.929018
52.385451,4.929526
52.385392,4.929468
52.391193,4.92502
52.390668,4.924869
52.390579,4.924631
52.390628,4.92473
52.390597,4.924689
52.390627,4.924661
52.390827,4.946339
52.396653,4.937932
52.396531,4.93823
52.396484,4.938178
52.396362,4.938473
52.396423,4.938494
52.396187,4.942107
52.396104,4.941192
52.396422,4.940562
52.396324,4.940809
52.397638,4.929546
52.397712,4.92968
52.398999,4.931286
52.398447,4.930628
52.398375,4.930487
52.395287,4.935239
52.395348,4.935255
52.395498,4.934881
52.395472,4.934776
52.396811,4.933042
52.397508,4.934699
52.397559,4.93475
52.397686,4.933993
52.397769,4.933981
52.313994,4.846779
52.333695,4.862021
52.333697,4.862433
52.327673,4.854345
52.328754,4.854321
52.329614,4.854309
52.329906,4.854604
52.330035,4.855014
52.330161,4.855521
52.330281,4.85623
52.330249,4.856001
52.33015,4.856116
52.322245,4.854931
52.323628,4.866307
52.32357,4.866318
52.323568,4.865896
52.323628,4.865886
52.323568,4.865348
52.323624,4.865526
52.323559,4.859499
52.323562,4.859923
52.323618,4.859926
52.323525,4.857898
52.323615,4.858326
52.323541,4.858458
52.323614,4.859013
52.323556,4.858791
52.323546,4.858743
52.323619,4.860507
52.32356,4.860515
52.323561,4.861119
52.323621,4.861037
52.323623,4.863127
52.323564,4.863166
52.323561,4.861701
52.323621,4.861711
52.323632,4.861782
52.323621,4.86199
52.323562,4.861949
52.32362,4.86238
52.323562,4.862372
52.323563,4.862717
52.323622,4.862728
52.323623,4.863708
52.323566,4.863762
52.323625,4.864731
52.323567,4.864742
52.323624,4.864331
52.323566,4.864302
52.314228,4.959095
52.314197,4.959033
52.31379,4.959339
52.31381,4.959417
52.313383,4.959306
52.313354,4.959393
52.299162,4.95645
52.299115,4.956491
52.298859,4.955737
52.298904,4.955703
52.298702,4.95529
52.298751,4.955255
52.298933,4.955392
52.298908,4.955315
52.3257,4.941303
52.32602,4.941868
52.292751,4.947939
52.292711,4.947882
52.29264,4.948157
52.292598,4.948116
52.292575,4.948363
52.29253,4.948409
52.299737,4.954558
52.299751,4.954637
52.299082,4.950367
52.299043,4.950411
52.299018,4.950371
52.298907,4.950226
52.29889,4.950335
52.298944,4.95193
52.298924,4.951856
52.299322,4.951586
52.299289,4.951528
