pano_id,center_bbox
TMX7316010203-001162_pano_0000_001745,259.75
TMX7316010203-001147_pano_0000_001541,1472.67
TMX7316010203-001499_pano_0000_001206,1933.46
TMX7316010203-001499_pano_0000_001212,1834.76
TMX7316010203-001499_pano_0000_001158,442.14
TMX7316010203-001499_pano_0000_001164,1880.63
TMX7316010203-001491_pano_0000_000412,1459.15
TMX7316010203-001491_pano_0000_000176,680.83
TMX7316010203-001156_pano_0000_001617,1079.08
TMX7316010203-001491_pano_0000_000177,1163.95
TMX7316010203-001540_pano_0000_000026,363.58
TMX7316010203-001540_pano_0000_000026,373.02
TMX7316010203-001491_pano_0000_000413,1196.84
TMX7316010203-001178_pano_0001_003551,940.1
TMX7316010203-001158_pano_0000_000027,1246.52
TMX7316010203-001499_pano_0000_001213,68.34
TMX7316010203-001499_pano_0000_001207,82.03
TMX7316010203-001159_pano_0001_001645,434.19
TMX7316010203-001499_pano_0000_001239,1571.4
TMX7316010203-001499_pano_0000_001211,1393.72
TMX7316010203-001147_pano_0000_001542,1651.5
TMX7316010203-001499_pano_0000_001205,1473.52
TMX7316010203-001162_pano_0000_001236,546.8
TMX7316010203-001178_pano_0001_003553,1542.43
TMX7316010203-001491_pano_0000_000175,474.4
TMX7316010203-001491_pano_0000_000148,1284.37
TMX7316010203-001499_pano_0000_001199,1295.38
TMX7316010203-001540_pano_0000_000025,697.06
TMX7316010203-001540_pano_0000_000025,572.51
TMX7316010203-001173_pano_0002_000340,1722.03
TMX7316010203-001178_pano_0001_003552,1285.11
TMX7316010203-001162_pano_0000_001237,1434.66
TMX7316010203-001162_pano_0000_001237,505.73
TMX7316010203-001159_pano_0001_002398,1707.55
TMX7316010203-001499_pano_0000_001204,1293.86
TMX7316010203-001147_pano_0000_001543,156.84
TMX7316010203-001499_pano_0000_001210,1276.72
TMX7316010203-001499_pano_0000_001238,1262.56
TMX7316010203-001499_pano_0000_001200,1535.97
TMX7316010203-001499_pano_0000_001228,1722.6
TMX7316010203-001162_pano_0000_001743,1679.32
TMX7316010203-001491_pano_0000_000206,724.49
TMX7316010203-001499_pano_0000_001980,687.78
TMX7316010203-001178_pano_0001_003542,1493.28
TMX7316010203-001499_pano_0000_001162,1328.96
TMX7316010203-001173_pano_0002_000344,851.14
TMX7316010203-001540_pano_0000_000009,1803.69
TMX7316010203-001540_pano_0000_000021,1236.95
TMX7316010203-001540_pano_0000_000035,1117.37
TMX7316010203-001156_pano_0000_001610,1093.75
TMX7316010203-001156_pano_0000_001611,1298.3
TMX7316010203-001540_pano_0000_000034,985.33
TMX7316010203-001540_pano_0000_000020,1048.11
TMX7316010203-001540_pano_0000_000008,1618.4
TMX7316010203-001499_pano_0000_001163,1701.73
TMX7316010203-001499_pano_0000_001981,991.19
TMX7316010203-001491_pano_0000_000207,1241.69
TMX7316010203-001162_pano_0000_001742,1624.76
TMX7316010203-001499_pano_0000_001229,1961.99
TMX7316010203-001159_pano_0001_001643,1282.16
TMX7316010203-001499_pano_0000_001201,37.86
TMX7316010203-001159_pano_0001_002410,591.59
TMX7316010203-001159_pano_0001_002410,1943.14
TMX7316010203-001147_pano_0000_001544,277.14
TMX7316010203-001491_pano_0000_000205,524.54
TMX7316010203-001496_pano_0001_000239,1164.21
TMX7316010203-001178_pano_0001_003541,1159.79
TMX7316010203-001161_pano_0000_002046,298.21
TMX7316010203-001499_pano_0000_001161,1172.24
TMX7316010203-001499_pano_0000_001149,1786.23
TMX7316010203-001173_pano_0002_000347,1705.03
TMX7316010203-001540_pano_0000_000036,1550.19
TMX7316010203-001540_pano_0000_000022,1590.55
TMX7316010203-001491_pano_0000_000167,892.36
TMX7316010203-001156_pano_0000_001607,1510.89
TMX7316010203-001491_pano_0000_000198,1288.45
TMX7316010203-001156_pano_0000_001613,1802.56
TMX7316010203-001156_pano_0000_001612,1670.1
TMX7316010203-001156_pano_0000_001606,1180.51
TMX7316010203-001491_pano_0000_000166,516.72
TMX7316010203-001540_pano_0000_000023,1747.41
TMX7316010203-001540_pano_0000_000037,1744.77
TMX7316010203-001173_pano_0002_000346,1499.88
TMX7316010203-001499_pano_0000_001148,1369.26
TMX7316010203-001161_pano_0000_002053,610.57
TMX7316010203-001178_pano_0001_003540,897.04
TMX7316010203-001491_pano_0000_000210,1425.97
TMX7316010203-001499_pano_0000_001202,106.39
TMX7316010203-001147_pano_0000_001545,288.69
TMX7316010203-001542_pano_0001_000079,1923.7
TMX7316010203-001542_pano_0001_000086,1856.57
TMX7316010203-001162_pano_0000_001242,1074.45
TMX7316010203-001499_pano_0000_001926,572.62
TMX7316010203-001162_pano_0000_001450,1117.1
TMX7316010203-001162_pano_0000_001444,1184.4
TMX7316010203-001178_pano_0001_003692,830.27
TMX7316010203-001161_pano_0000_001931,463.58
TMX7316010203-001499_pano_0000_001304,1105.51
TMX7316010203-001491_pano_0000_000128,696.19
TMX7316010203-001499_pano_0000_001847,1140.66
TMX7316010203-001162_pano_0000_001445,1409.02
TMX7316010203-001162_pano_0000_001451,1198.22
TMX7316010203-001159_pano_0000_000391,1167.29
TMX7316010203-001499_pano_0000_001927,1052.14
TMX7316010203-001162_pano_0000_001531,1283.97
TMX7316010203-001162_pano_0000_001243,601.44
TMX7316010203-001542_pano_0001_000087,176.0
TMX7316010203-001542_pano_0001_000087,1251.91
TMX7316010203-001542_pano_0001_000078,1814.91
TMX7316010203-001162_pano_0000_001043,1467.98
TMX7316010203-001162_pano_0000_001719,683.73
TMX7316010203-001499_pano_0000_001299,870.05
TMX7316010203-001162_pano_0000_001241,1395.4
TMX7316010203-001154_pano_0001_000569,1294.87
TMX7316010203-001173_pano_0002_000295,1708.56
TMX7316010203-001499_pano_0000_001925,396.32
TMX7316010203-001162_pano_0000_001447,1927.39
TMX7316010203-001162_pano_0000_001447,561.69
TMX7316010203-001162_pano_0000_001453,1885.57
TMX7316010203-001154_pano_0001_000637,1839.79
TMX7316010203-001154_pano_0001_000623,1798.63
TMX7316010203-001178_pano_0001_003849,1831.87
TMX7316010203-001156_pano_0000_001105,1408.45
TMX7316010203-001162_pano_0000_001650,576.37
TMX7316010203-001601_pano_0005_000330,824.25
TMX7316010203-001154_pano_0001_000636,1814.73
TMX7316010203-001159_pano_0001_002099,51.8
TMX7316010203-001162_pano_0000_001485,143.27
TMX7316010203-001499_pano_0000_001844,824.88
TMX7316010203-001162_pano_0000_001452,1544.87
TMX7316010203-001499_pano_0000_001139,1112.25
TMX7316010203-001162_pano_0000_001446,1816.27
TMX7316010203-001173_pano_0002_000280,751.16
TMX7316010203-001159_pano_0001_002112,326.94
TMX7316010203-001499_pano_0000_001298,325.68
TMX7316010203-001499_pano_0000_001277,315.97
TMX7316010203-001542_pano_0001_000080,406.88
TMX7316010203-001156_pano_0000_001061,280.08
TMX7316010203-001162_pano_0000_001522,43.17
TMX7316010203-001162_pano_0000_001244,512.24
TMX7316010203-001499_pano_0000_001934,685.43
TMX7316010203-001159_pano_0000_000382,1516.3
TMX7316010203-001162_pano_0000_001481,1263.8
TMX7316010203-001499_pano_0000_001303,823.68
TMX7316010203-001178_pano_0001_003694,1976.97
TMX7316010203-001154_pano_0001_000632,1688.54
TMX7316010203-001162_pano_0000_001683,555.33
TMX7316010203-001156_pano_0000_001101,284.93
TMX7316010203-001154_pano_0001_000627,1233.81
TMX7316010203-001499_pano_0000_001302,319.04
TMX7316010203-001173_pano_0002_000326,925.12
TMX7316010203-001499_pano_0000_001935,1096.51
TMX7316010203-001162_pano_0000_001523,110.91
TMX7316010203-001542_pano_0001_000081,599.46
TMX7316010203-001162_pano_0000_001053,908.13
TMX7316010203-001542_pano_0001_000068,952.74
TMX7316010203-001499_pano_0000_001248,836.16
TMX7316010203-001631_pano_0002_000048,1263.47
TMX7316010203-001162_pano_0000_001455,947.05
TMX7316010203-001173_pano_0002_000330,1662.81
TMX7316010203-001499_pano_0000_001843,1261.85
TMX7316010203-001160_pano_0000_001821,274.08
TMX7316010203-001499_pano_0000_001300,1099.76
TMX7316010203-001178_pano_0001_003697,852.55
TMX7316010203-001491_pano_0000_000138,780.18
TMX7316010203-001154_pano_0001_000631,1195.84
TMX7316010203-001173_pano_0002_001238,1491.82
TMX7316010203-001162_pano_0000_001680,1893.69
TMX7316010203-001162_pano_0000_001681,1968.19
TMX7316010203-001154_pano_0001_000630,987.54
TMX7316010203-001173_pano_0002_001239,1795.75
TMX7316010203-001173_pano_0002_001239,146.96
TMX7316010203-001499_pano_0000_001301,247.9
TMX7316010203-001160_pano_0000_001820,178.52
TMX7316010203-001162_pano_0000_001454,1964.51
TMX7316010203-001159_pano_0000_000394,18.22
TMX7316010203-001159_pano_0000_000380,1144.84
TMX7316010203-001178_pano_0001_003721,617.17
TMX7316010203-001162_pano_0000_001050,250.93
TMX7316010203-001499_pano_0000_001249,1005.81
TMX7316010203-001162_pano_0000_001707,44.59
TMX7316010203-001499_pano_0000_001278,583.17
TMX7316010203-001499_pano_0000_001293,523.65
TMX7316010203-001496_pano_0001_000242,17.06
TMX7316010203-001542_pano_0000_000197,846.92
TMX7316010203-001163_pano_0000_000727,432.32
TMX7316010203-001162_pano_0000_001317,1695.63
TMX7316010203-001156_pano_0000_001324,1277.92
TMX7316010203-001154_pano_0001_000629,1754.95
TMX7316010203-001162_pano_0000_001698,43.87
TMX7316010203-001154_pano_0001_000628,1595.59
TMX7316010203-001178_pano_0001_003856,1853.08
TMX7316010203-001156_pano_0000_001325,1080.84
TMX7316010203-001542_pano_0000_000196,458.14
TMX7316010203-001631_pano_0002_000051,1678.11
TMX7316010203-001499_pano_0000_001292,316.78
TMX7316010203-001499_pano_0000_001286,1083.61
TMX7316010203-001542_pano_0001_000065,102.21
TMX7316010203-001499_pano_0000_001279,964.41
TMX7316010203-001156_pano_0000_001086,1432.46
TMX7316010203-001499_pano_0000_001253,467.71
TMX7316010203-001159_pano_0001_001639,464.0
TMX7316010203-001499_pano_0000_001247,317.67
TMX7316010203-001542_pano_0001_000067,1148.62
TMX7316010203-001499_pano_0000_001284,549.49
TMX7316010203-001631_pano_0002_000047,1201.27
TMX7316010203-001496_pano_0001_000241,1835.95
TMX7316010203-001156_pano_0000_000603,644.14
TMX7316010203-001499_pano_0000_000777,497.58
TMX7316010203-001162_pano_0000_001658,1919.39
TMX7316010203-001491_pano_0000_000137,542.57
TMX7316010203-001173_pano_0002_001237,1231.15
TMX7316010203-001178_pano_0001_003841,940.76
TMX7316010203-001162_pano_0000_001671,1875.91
TMX7316010203-001162_pano_0000_001329,1700.88
TMX7316010203-001542_pano_0000_000195,361.89
TMX7316010203-001496_pano_0001_000240,1281.62
TMX7316010203-001154_pano_0001_000549,669.4
TMX7316010203-001163_pano_0000_000902,1183.55
TMX7316010203-001173_pano_0002_000262,659.24
TMX7316010203-001499_pano_0000_001285,941.1
TMX7316010203-001178_pano_0001_003706,192.84
TMX7316010203-001542_pano_0001_000066,387.33
TMX7316010203-001542_pano_0001_000066,1392.07
TMX7316010203-001499_pano_0000_001252,200.92
TMX7316010203-001156_pano_0000_001097,1453.46
TMX7316010203-001499_pano_0000_001295,1127.08
TMX7316010203-001178_pano_0001_003716,1357.42
