pano_id,center_bbox
TMX7316010203-001538_pano_0001_000605,1126.25
TMX7316010203-001538_pano_0001_000605,1948.45
TMX7316010203-001538_pano_0001_000605,1026.11
TMX7316010203-001538_pano_0001_000611,1646.69
TMX7316010203-001538_pano_0001_000611,1736.31
TMX7316010203-001534_pano_0001_001689,1454.24
TMX7316010203-001170_pano_0000_000265,1674.48
TMX7316010203-001641_pano_0002_000034,220.6
TMX7316010203-001168_pano_0000_003555,1261.76
TMX7316010203-001174_pano_0001_000532,1075.36
TMX7316010203-001168_pano_0000_003390,1126.84
TMX7316010203-001168_pano_0000_003409,1601.43
TMX7316010203-001170_pano_0000_000305,1575.84
TMX7316010203-001538_pano_0001_000598,510.88
TMX7316010203-001647_pano_0003_000281,378.72
TMX7316010203-001594_pano_0004_000964,1857.98
TMX7316010203-001534_pano_0001_001716,1302.9
TMX7316010203-001174_pano_0000_002598,525.48
TMX7316010203-001174_pano_0000_002599,452.77
TMX7316010203-001168_pano_0000_001021,1360.11
TMX7316010203-001534_pano_0001_001717,1442.72
TMX7316010203-001538_pano_0001_000599,745.59
TMX7316010203-001168_pano_0000_003408,1155.76
TMX7316010203-001170_pano_0000_000310,1222.77
TMX7316010203-001168_pano_0000_003391,1663.1
TMX7316010203-001538_pano_0001_000566,785.78
TMX7316010203-001170_pano_0000_000258,461.25
TMX7316010203-001170_pano_0000_000264,1597.85
TMX7316010203-001168_pano_0000_001394,1924.23
TMX7316010203-001168_pano_0000_001394,1028.97
TMX7316010203-001538_pano_0001_000360,1748.53
TMX7316010203-001176_pano_0000_001176,1389.63
TMX7316010203-001534_pano_0001_001677,771.42
TMX7316010203-001534_pano_0001_001688,1393.19
TMX7316010203-001538_pano_0001_000604,1371.03
TMX7316010203-001538_pano_0001_000604,1422.26
TMX7316010203-001538_pano_0001_000612,1533.71
TMX7316010203-001538_pano_0001_000612,1460.64
TMX7316010203-001538_pano_0001_000606,68.43
TMX7316010203-001538_pano_0001_000606,1013.52
TMX7316010203-001187_pano_0000_000213,356.33
TMX7316010203-001168_pano_0000_001396,644.39
TMX7316010203-001646_pano_0001_000109,781.56
TMX7316010203-001641_pano_0002_000023,1534.01
TMX7316010203-001538_pano_0001_000570,844.79
TMX7316010203-001538_pano_0001_000570,776.68
TMX7316010203-001170_pano_0000_000845,615.59
TMX7316010203-001534_pano_0001_001715,798.9
TMX7316010203-001168_pano_0000_001023,1820.9
TMX7316010203-001552_pano_0001_000299,1504.33
TMX7316010203-001552_pano_0001_000298,1462.07
TMX7316010203-001534_pano_0001_001728,1454.69
TMX7316010203-001168_pano_0000_001022,1736.18
TMX7316010203-001534_pano_0001_001714,612.96
TMX7316010203-001534_pano_0001_001700,1372.71
TMX7316010203-001647_pano_0003_000283,1206.49
TMX7316010203-001647_pano_0003_000297,463.54
TMX7316010203-001168_pano_0000_003392,1782.12
TMX7316010203-001538_pano_0001_000565,676.52
TMX7316010203-001176_pano_0000_001363,489.72
TMX7316010203-001168_pano_0000_001397,777.65
TMX7316010203-001176_pano_0001_000159,813.14
TMX7316010203-001534_pano_0001_001674,424.25
TMX7316010203-001538_pano_0001_000607,517.39
TMX7316010203-001538_pano_0001_000613,1204.33
TMX7316010203-001538_pano_0001_000613,1980.91
TMX7316010203-001538_pano_0001_000613,1111.54
TMX7316010203-001538_pano_0001_000603,1697.46
TMX7316010203-001538_pano_0001_000603,1597.03
TMX7316010203-001173_pano_0000_000130,1640.27
TMX7316010203-001168_pano_0000_001387,700.83
TMX7316010203-001641_pano_0002_000032,1511.8
TMX7316010203-001641_pano_0002_000026,320.41
TMX7316010203-001168_pano_0000_003396,542.54
TMX7316010203-001168_pano_0000_003396,467.45
TMX7316060226-000478_pano_0002_001906,1128.7
