pano_id,center_bbox
TMX7316010203-001143_pano_0001_002268,1678.45
TMX7316010203-001143_pano_0001_002268,1164.18
TMX7316010203-001523_pano_0000_003409,1949.79
TMX7316010203-001310_pano_0000_000489,893.28
TMX7316010203-001523_pano_0000_003408,1703.63
TMX7316010203-001308_pano_0000_000600,1690.74
TMX7316010203-001308_pano_0000_000603,1125.09
TMX7316010203-001634_pano_0001_000055,1227.67
TMX7316010203-001634_pano_0001_000054,520.2
TMX7316010203-001308_pano_0000_000606,637.32
TMX7316010203-001308_pano_0000_000598,479.58
TMX7316010203-001308_pano_0000_000604,1380.68
TMX7316010203-001308_pano_0000_000599,1533.75
TMX7316010203-001308_pano_0000_000595,1768.55
TMX7316010203-001308_pano_0000_001273,86.33
TMX7316010203-001523_pano_0000_002540,807.78
TMX7316010203-001308_pano_0000_001263,130.38
TMX7316010203-001523_pano_0000_003411,1092.29
TMX7316010203-001523_pano_0000_003405,266.2
TMX7316010203-001143_pano_0001_001035,1855.9
TMX7316010203-001143_pano_0001_002266,1070.43
TMX7316010203-001143_pano_0001_002267,1456.84
TMX7316010203-001143_pano_0001_002267,959.39
TMX7316010203-001523_pano_0000_003412,1437.24
TMX7316010203-001523_pano_0000_003412,940.65
TMX7316010203-001143_pano_0001_002265,886.43
TMX7316010203-001523_pano_0000_003413,1696.57
TMX7316010203-001143_pano_0001_001033,1272.21
TMX7316010203-001523_pano_0000_003402,857.01
TMX7316010203-001523_pano_0000_003414,1775.3
TMX7316010203-001523_pano_0000_003400,317.07
TMX7316010203-001523_pano_0000_003399,813.5
TMX7316010203-001310_pano_0000_000866,391.09
TMX7316010203-001523_pano_0000_003401,498.9
TMX7316010203-001308_pano_0000_000597,305.5
TMX7316010203-001143_pano_0001_002269,1739.0
TMX7316010203-001308_pano_0000_000608,1225.0
TMX7316010203-001308_pano_0000_000607,1026.5
TMX7316010203-001308_pano_0000_000229,882.0
TMX7316010203-001143_pano_0001_001034,1426.0
TMX7316010203-001143_pano_0001_001036,175.5
TMX7316010203-001308_pano_0000_000596,1930.0
