pano_id,center_bbox
TMX7316010203-001236_pano_0000_000152,754.69
TMX7316010203-001236_pano_0000_000185,1743.29
TMX7316010203-001235_pano_0000_002199,975.1
TMX7316010203-001220_pano_0000_001003,1101.09
TMX7316010203-001235_pano_0000_002210,1434.47
TMX7316010203-001235_pano_0000_002210,196.35
TMX7316010203-001235_pano_0000_002238,1169.05
TMX7316010203-001235_pano_0000_002238,445.08
TMX7316010203-001236_pano_0000_001660,609.55
TMX7316010203-001236_pano_0000_002396,810.53
TMX7316010203-001236_pano_0000_002382,1480.13
TMX7316010203-001235_pano_0000_001902,20.68
TMX7316010203-001216_pano_0000_000380,1408.07
TMX7316010203-001216_pano_0000_000380,1097.99
TMX7316010203-001220_pano_0000_001567,1370.14
TMX7316010203-001235_pano_0000_001241,225.18
TMX7316010203-001220_pano_0000_000876,812.36
TMX7316010203-001220_pano_0000_000862,710.18
TMX7316010203-001235_pano_0000_001240,523.66
TMX7316010203-001216_pano_0000_000381,1222.08
TMX7316010203-001216_pano_0000_000381,1825.84
TMX7316010203-001236_pano_0000_002383,1683.04
TMX7316010203-001235_pano_0000_001903,1446.76
TMX7316010203-001235_pano_0000_001903,186.72
TMX7316010203-001236_pano_0000_002397,526.32
TMX7316010203-001220_pano_0000_001002,829.11
TMX7316010203-001235_pano_0000_002211,292.79
TMX7316010203-001236_pano_0000_000231,1897.56
TMX7316010203-001220_pano_0000_001016,1506.41
TMX7316010203-001235_pano_0000_002198,572.94
TMX7316010203-001236_pano_0000_000153,828.17
TMX7316010203-001236_pano_0000_000145,1283.6
TMX7316010203-001220_pano_0000_000929,46.88
TMX7316010203-001235_pano_0000_002213,961.52
TMX7316010203-001220_pano_0000_001014,814.3
TMX7316010203-001236_pano_0000_000227,629.21
TMX7316010203-001235_pano_0000_002549,569.41
TMX7316010203-001220_pano_0000_001028,839.57
TMX7316010203-001216_pano_0000_000383,1815.09
TMX7316010203-001236_pano_0000_001449,550.11
TMX7316010203-001236_pano_0000_000025,987.85
TMX7316010203-001236_pano_0000_000024,843.02
TMX7316010203-001220_pano_0000_001565,698.27
TMX7316010203-001235_pano_0000_001519,371.6
TMX7316010203-001216_pano_0000_000382,1574.89
TMX7316010203-001220_pano_0000_001029,1360.56
TMX7316010203-001220_pano_0000_001015,1253.44
TMX7316010203-001236_pano_0000_000226,915.36
TMX7316010203-001236_pano_0000_000232,85.2
TMX7316010203-001235_pano_0000_002212,687.15
TMX7316010203-001236_pano_0000_000193,1556.75
TMX7316010203-001236_pano_0000_000187,577.92
TMX7316010203-001235_pano_0000_001496,1553.23
TMX7316010203-001236_pano_0000_001935,453.4
TMX7316010203-001235_pano_0000_002558,1666.04
TMX7316010203-001216_pano_0000_000351,1324.42
TMX7316010203-001216_pano_0000_000379,1094.79
TMX7316010203-001220_pano_0000_001005,1615.82
TMX7316010203-001220_pano_0000_001005,215.75
TMX7316010203-001236_pano_0000_002384,229.29
TMX7316010203-001235_pano_0000_001904,1696.41
TMX7316010203-001235_pano_0000_001521,1889.69
TMX7316010203-001220_pano_0000_001549,1562.22
TMX7316010203-001235_pano_0000_001509,1283.27
TMX7316010203-001235_pano_0000_002955,1755.7
TMX7316010203-001220_pano_0000_000864,1542.57
TMX7316010203-001220_pano_0000_000865,1684.79
TMX7316010203-001235_pano_0000_002954,1488.26
TMX7316010203-001235_pano_0000_001508,893.4
TMX7316010203-001220_pano_0000_001548,1404.11
TMX7316010203-001235_pano_0000_001520,112.37
TMX7316010203-001235_pano_0000_001911,788.29
