pano_id,center_bbox
TMX7316010203-001233_pano_0000_000231,1859.44
TMX7316010203-001233_pano_0000_001113,92.5
TMX7316010203-001219_pano_0001_000885,759.23
TMX7316010203-001234_pano_0000_000659,708.29
TMX7316010203-001234_pano_0000_000659,1428.78
TMX7316010203-001219_pano_0001_000305,1362.45
TMX7316010203-001233_pano_0000_000345,1482.57
TMX7316010203-001233_pano_0000_001715,1151.12
TMX7316010203-001219_pano_0001_000729,1835.25
TMX7316010203-001210_pano_0001_001376,192.63
TMX7316010203-001233_pano_0000_001714,1038.09
TMX7316010203-001233_pano_0000_000344,1118.28
TMX7316010203-001233_pano_0000_001270,664.77
TMX7316010203-001219_pano_0001_000304,1120.96
TMX7316010203-001234_pano_0000_000658,164.42
TMX7316010203-001234_pano_0000_000658,1669.4
TMX7316010203-001219_pano_0001_000884,227.81
TMX7316010203-001233_pano_0000_000230,1652.28
TMX7316010203-001219_pano_0001_000847,1378.07
TMX7316010203-001233_pano_0000_000224,328.92
TMX7316010203-001233_pano_0000_000224,828.46
TMX7316010203-001219_pano_0001_000845,568.26
TMX7316010203-001234_pano_0000_000699,129.52
TMX7316010203-001219_pano_0001_000886,889.18
TMX7316010203-001219_pano_0001_000306,1820.65
TMX7316010203-001219_pano_0001_000306,308.4
TMX7316010203-001219_pano_0001_000925,894.41
TMX7316010203-001233_pano_0000_000346,1824.35
TMX7316010203-001210_pano_0001_001374,1335.07
TMX7316010203-001210_pano_0001_001375,1207.7
TMX7316010203-001219_pano_0001_000924,785.46
TMX7316010203-001219_pano_0001_000307,1915.03
TMX7316010203-001234_pano_0000_000698,69.86
TMX7316010203-001233_pano_0000_001115,836.72
TMX7316010203-001233_pano_0000_001115,1350.13
TMX7316010203-001210_pano_0001_001563,1768.67
TMX7316010203-001233_pano_0000_000223,1838.3
TMX7316010203-001234_pano_0000_000677,184.82
TMX7316010203-001219_pano_0001_000883,61.33
TMX7316010203-001233_pano_0000_001317,1024.7
TMX7316010203-001233_pano_0000_000343,1041.55
TMX7316010203-001233_pano_0000_000357,1780.23
TMX7316010203-001234_pano_0000_000702,946.79
TMX7316010203-001233_pano_0000_000356,1248.22
TMX7316010203-001210_pano_0001_001358,1098.2
TMX7316010203-001233_pano_0000_001712,201.41
TMX7316010203-001233_pano_0000_001316,619.01
TMX7316010203-001234_pano_0000_000676,83.78
