pano_id,center_bbox
TMX7316010203-001255_pano_0002_000000,1850.7
TMX7316010203-001255_pano_0002_000000,1664.79
TMX7316010203-001508_pano_0000_000300,1557.5
TMX7316010203-001271_pano_0000_002064,1382.21
TMX7316010203-001271_pano_0000_002058,1386.16
TMX7316010203-001271_pano_0000_002058,1578.98
TMX7316010203-001296_pano_0000_003548,1356.63
TMX7316010203-001296_pano_0000_003549,388.53
TMX7316010203-001271_pano_0000_002059,1081.59
TMX7316010203-001271_pano_0000_002065,1144.03
TMX7316010203-001508_pano_0000_000301,1312.24
TMX7316010203-001508_pano_0000_000539,992.22
TMX7316010203-001271_pano_0000_002066,742.6
TMX7316010203-001508_pano_0000_000538,1405.5
TMX7316010203-001271_pano_0000_002049,413.37
TMX7316010203-001271_pano_0000_002049,604.28
TMX7316010203-001271_pano_0000_002061,436.77
TMX7316010203-001271_pano_0000_002060,211.69
TMX7316010203-001271_pano_0000_002060,684.58
TMX7316010203-001271_pano_0000_002048,699.52
TMX7316010203-001508_pano_0000_000533,1262.73
TMX7316010203-001508_pano_0000_000526,811.35
TMX7316010203-001508_pano_0000_000524,1548.44
TMX7316010203-001271_pano_0000_002046,1417.68
TMX7316010203-001271_pano_0000_002046,1582.15
TMX7316010203-001271_pano_0000_002052,1383.96
TMX7316010203-001271_pano_0000_002053,1605.9
TMX7316010203-001271_pano_0000_002053,1075.82
TMX7316010203-001271_pano_0000_002047,1171.61
TMX7316010203-001271_pano_0000_002047,1635.84
TMX7316010203-001508_pano_0000_000525,1310.79
TMX7316010203-001508_pano_0000_000243,1545.31
TMX7316010203-001255_pano_0002_000724,248.52
TMX7316010203-001271_pano_0000_002056,452.28
TMX7316010203-001508_pano_0000_000534,851.25
TMX7316010203-001271_pano_0000_002054,674.73
TMX7316010203-001271_pano_0000_002055,372.6
TMX7316010203-001271_pano_0000_002055,594.89
TMX7316010203-001508_pano_0000_000245,896.38
TMX7316010203-001508_pano_0000_000544,1589.64
TMX7316010203-001508_pano_0000_000545,1412.92
TMX7316010203-001508_pano_0000_000547,830.02
TMX7316010203-001508_pano_0000_000546,955.33
TMX7316010203-001508_pano_0000_000540,830.91
TMX7316010203-001508_pano_0000_000554,810.88
