pano_id,center_bbox
TMX7316010203-001270_pano_0002_001322,692.95
TMX7316010203-001624_pano_0006_001292,1235.48
TMX7316010203-001624_pano_0006_001292,330.56
TMX7316010203-001510_pano_0005_000215,68.76
TMX7316010203-001260_pano_0000_003847,1284.0
TMX7316010203-001301_pano_0000_004147,966.5
TMX7316010203-001260_pano_0000_003890,1104.92
TMX7316010203-001260_pano_0000_003891,751.74
TMX7316010203-001301_pano_0000_002709,1239.28
TMX7316010203-001624_pano_0006_001244,585.53
TMX7316010203-001510_pano_0005_000214,1585.18
TMX7316010203-001624_pano_0006_001293,784.57
TMX7316010203-001301_pano_0000_004230,1117.4
TMX7316010203-001510_pano_0005_000162,542.38
TMX7316010203-001624_pano_0006_000589,739.52
TMX7316010203-001624_pano_0006_000589,1831.78
TMX7316010203-001270_pano_0002_001323,408.29
TMX7316010203-001270_pano_0002_001321,1019.71
TMX7316010203-001510_pano_0005_000160,1676.39
TMX7316010203-001510_pano_0005_000216,356.86
TMX7316010203-001271_pano_0000_002038,464.12
TMX7316010203-001260_pano_0000_003844,450.08
TMX7316010203-001301_pano_0000_004145,64.88
TMX7316010203-001260_pano_0000_003845,568.53
TMX7316010203-001300_pano_0000_000579,1640.65
TMX7316010203-001260_pano_0000_003879,209.18
TMX7316010203-001624_pano_0006_001247,1209.21
TMX7316010203-001624_pano_0006_001290,1551.13
TMX7316010203-001624_pano_0006_001125,299.2
TMX7316010203-001270_pano_0002_001324,1906.36
TMX7316010203-001270_pano_0002_001324,220.88
TMX7316010203-001260_pano_0000_003909,1542.74
TMX7316010203-001510_pano_0005_000165,1035.05
TMX7316010203-001624_pano_0006_001294,609.39
TMX7316010203-001624_pano_0006_001257,1339.26
TMX7316010203-001271_pano_0000_002029,1568.88
TMX7316010203-001272_pano_0000_000035,1192.73
TMX7316010203-001272_pano_0000_000035,926.05
TMX7316010203-001260_pano_0000_003896,426.55
TMX7316010203-001260_pano_0000_003868,868.64
TMX7316010203-001624_pano_0006_001242,1663.41
TMX7316010203-001624_pano_0006_001281,1310.73
TMX7316010203-001103_pano_0000_000467,865.39
TMX7316010203-001510_pano_0005_000164,1398.96
TMX7316010203-001510_pano_0005_000199,753.12
TMX7316010203-001624_pano_0006_001136,1460.25
TMX7316010203-001624_pano_0006_001283,686.58
TMX7316010203-001272_pano_0000_000036,589.11
TMX7316010203-001301_pano_0000_003836,1436.32
TMX7316010203-001260_pano_0000_003881,689.11
TMX7316010203-001301_pano_0000_004143,267.14
TMX7316010203-001301_pano_0000_004157,1071.96
TMX7316010203-001260_pano_0000_003894,1534.24
TMX7316010203-001260_pano_0000_003880,1036.77
TMX7316010203-001272_pano_0000_000037,291.71
TMX7316010203-001272_pano_0000_000037,34.79
TMX7316010203-001624_pano_0006_001282,1034.97
TMX7316010203-001103_pano_0000_000464,792.38
TMX7316010203-001624_pano_0006_001123,1430.86
TMX7316010203-001510_pano_0005_000198,1063.06
TMX7316010203-001260_pano_0000_003788,804.31
TMX7316010203-001260_pano_0000_003763,728.64
TMX7316010203-001301_pano_0000_003844,1264.99
TMX7316010203-001301_pano_0000_003850,196.11
TMX7316010203-001301_pano_0000_003845,989.75
TMX7316010203-001624_pano_0006_001227,1272.07
TMX7316010203-001260_pano_0000_003762,1154.21
TMX7316010203-001260_pano_0000_003789,652.89
TMX7316010203-001260_pano_0000_003789,1540.96
TMX7316010203-001260_pano_0000_003760,199.08
TMX7316010203-001260_pano_0000_003748,254.85
TMX7316010203-001624_pano_0006_001225,559.66
TMX7316010203-001301_pano_0000_003847,1606.28
TMX7316010203-001260_pano_0000_003827,293.23
TMX7316010203-001301_pano_0000_003885,445.84
TMX7316010203-001301_pano_0000_003846,696.95
TMX7316010203-001624_pano_0006_001224,445.15
TMX7316010203-001260_pano_0000_003749,355.32
TMX7316010203-001510_pano_0005_000116,1627.0
TMX7316010203-001624_pano_0006_001181,445.48
TMX7316010203-001510_pano_0005_000106,1552.02
TMX7316010203-001624_pano_0006_001208,466.77
TMX7316010203-001301_pano_0000_003857,1661.82
TMX7316010203-001510_pano_0005_000098,314.05
TMX7316010203-001260_pano_0000_003823,1109.94
TMX7316010203-001624_pano_0006_001182,1217.89
TMX7316010203-001260_pano_0000_003799,1616.9
TMX7316010203-001624_pano_0006_001141,645.76
TMX7316010203-001510_pano_0005_000105,755.63
TMX7316010203-001510_pano_0005_000065,1513.0
TMX7316010203-001301_pano_0000_003883,1586.23
TMX7316010203-001510_pano_0005_000064,1430.28
TMX7316010203-001624_pano_0006_001140,1057.71
TMX7316010203-001510_pano_0005_000104,1086.24
TMX7316010203-001624_pano_0006_001183,837.83
TMX7316010203-001260_pano_0000_003781,312.39
TMX7316010203-001510_pano_0005_000121,654.45
TMX7316010203-001624_pano_0006_001171,465.16
TMX7316010203-001624_pano_0006_001207,370.75
TMX7316010203-001510_pano_0005_000096,1469.56
TMX7316010203-001301_pano_0000_003859,375.41
TMX7316010203-001301_pano_0000_003858,66.25
TMX7316010203-001624_pano_0006_001170,354.98
TMX7316010203-001510_pano_0005_000120,839.95
TMX7316010203-001510_pano_0005_000108,421.96
TMX7316010203-001624_pano_0006_001166,1169.23
TMX7316010203-001624_pano_0006_001167,837.04
TMX7316010203-001260_pano_0000_003787,1148.71
TMX7316010203-001260_pano_0000_003803,903.54
TMX7316010203-001271_pano_0000_002043,386.13
TMX7316010203-001271_pano_0000_002043,583.56
TMX7316010203-001301_pano_0000_003862,612.6
TMX7316010203-001271_pano_0000_002042,652.5
TMX7316010203-001260_pano_0000_003802,1328.04
TMX7316010203-001624_pano_0006_001228,868.44
TMX7316010203-001260_pano_0000_003745,882.45
TMX7316010203-001260_pano_0000_003779,1484.07
TMX7316010203-001624_pano_0006_001160,348.89
TMX7316010203-001510_pano_0005_000118,409.63
TMX7316010203-001260_pano_0000_003800,1867.24
TMX7316010203-001260_pano_0000_003828,440.88
TMX7316010203-001271_pano_0000_002040,1405.4
TMX7316010203-001271_pano_0000_002041,1647.57
