pano_id,center_bbox
TMX7316010203-001628_pano_0007_000104,1813.4
TMX7316060226-000483_pano_0001_000075,290.25
TMX7316060226-000483_pano_0001_000075,1711.0
TMX7316060226-000483_pano_0001_000074,148.62
TMX7316060226-000471_pano_0000_004354,1748.12
TMX7316060226-000455_pano_0000_000020,1536.75
TMX7316060226-000455_pano_0000_000790,1352.26
TMX7316060226-000456_pano_0001_001372,223.29
TMX7316060226-000456_pano_0001_001373,412.64
TMX7316060226-000479_pano_0000_000945,1726.71
TMX7316060226-000456_pano_0001_001371,1719.83
TMX7316060226-000479_pano_0000_000946,1928.05
TMX7316060226-000479_pano_0000_000935,1015.31
TMX7316010203-001326_pano_0000_006161,400.51
TMX7316010203-001326_pano_0000_006174,412.83
TMX7316060226-000479_pano_0000_000937,1893.35
TMX7316060226-000456_pano_0001_001073,281.27
TMX7316060226-000471_pano_0000_004520,1226.61
TMX7316060226-000456_pano_0001_001072,1790.95
TMX7316010203-001326_pano_0000_006159,1751.78
TMX7316010203-001326_pano_0000_006165,1683.15
TMX7316010203-001326_pano_0000_006172,1661.99
TMX7316060226-000471_pano_0000_004856,1517.54
TMX7316060226-000471_pano_0000_004670,1460.58
TMX7316060226-000471_pano_0000_004528,1382.56
TMX7316060226-000471_pano_0000_004927,1879.11
TMX7316060226-000471_pano_0000_004502,1398.61
TMX7316060226-000483_pano_0001_000068,173.36
TMX7316060226-000456_pano_0001_000842,991.0
TMX7316060226-000471_pano_0000_004571,1390.5
TMX7316060226-000456_pano_0001_000843,1364.96
TMX7316060226-000456_pano_0001_000921,339.69
TMX7316060226-000471_pano_0000_004639,1430.55
TMX7316060226-000471_pano_0000_004638,1617.23
TMX7316060226-000456_pano_0001_000920,1900.25
TMX7316060226-000456_pano_0001_000918,206.46
TMX7316060226-000456_pano_0001_000887,404.98
TMX7316060226-000471_pano_0000_004830,1490.96
TMX7316060226-000456_pano_0001_000884,1590.9
TMX7316060226-000456_pano_0001_000885,1747.36
TMX7316010203-001628_pano_0002_000066,517.0
TMX7316060226-000483_pano_0001_000076,801.0
TMX7316060226-000483_pano_0001_000070,883.0
TMX7316060226-000455_pano_0000_000789,1058.0
TMX7316010203-001326_pano_0000_006166,121.0
TMX7316010203-001325_pano_0000_001039,63.0
TMX7316010203-001326_pano_0000_006167,390.5
TMX7316060226-000461_pano_0001_000095,1817.0
TMX7316060226-000455_pano_0000_000022,399.0
TMX7316060226-000471_pano_0000_004162,212.0
TMX7316060226-000456_pano_0001_000886,249.5
TMX7316010203-001326_pano_0000_006173,185.5
TMX7316060226-000455_pano_0000_000752,601.0
TMX7316010203-001628_pano_0002_000093,1294.0
TMX7316060226-000461_pano_0001_000093,921.5
TMX7316060226-000479_pano_0000_000944,708.5
TMX7316060226-000479_pano_0000_000944,1273.5
TMX7316010203-001628_pano_0007_000105,301.5
TMX7316060226-000471_pano_0000_004453,1267.5
TMX7316060226-000455_pano_0000_000788,683.5
TMX7316060226-000456_pano_0001_000919,1623.0
TMX7316010203-001628_pano_0002_000068,1313.0
TMX7316060226-000455_pano_0000_000754,1397.5
TMX7316010203-001326_pano_0000_006160,253.5
TMX7316060226-000456_pano_0001_000841,616.0
TMX7316060226-000483_pano_0001_000069,426.5
