pano_id,center_bbox
TMX7316010203-001513_pano_0002_000848,579.15
TMX7316010203-001302_pano_0001_001062,1789.29
TMX7316010203-001299_pano_0000_001114,1655.62
TMX7316010203-001299_pano_0000_001114,946.88
TMX7316010203-001513_pano_0002_002508,1329.85
TMX7316010203-001513_pano_0002_002508,914.39
TMX7316010203-001513_pano_0002_002520,1000.47
TMX7316010203-001513_pano_0002_002509,1010.69
TMX7316010203-001299_pano_0000_001101,249.89
TMX7316010203-001299_pano_0000_001115,1284.34
TMX7316010203-001302_pano_0001_001063,1518.9
TMX7316010203-001302_pano_0001_001117,1766.25
TMX7316010203-001302_pano_0001_001101,1063.71
TMX7316010203-001513_pano_0002_000042,1572.11
TMX7316010203-001302_pano_0001_001075,799.97
TMX7316010203-001513_pano_0002_002523,153.3
TMX7316010203-001302_pano_0001_001100,942.41
TMX7316010203-001299_pano_0000_001099,1582.59
TMX7316010203-001302_pano_0001_001138,162.55
TMX7316010203-001302_pano_0001_001110,342.71
TMX7316010203-001302_pano_0001_001064,837.6
TMX7316010203-001302_pano_0001_001064,1111.46
TMX7316010203-001552_pano_0001_000706,1921.72
TMX7316010203-001302_pano_0001_001111,847.56
TMX7316010203-001302_pano_0001_001139,592.07
TMX7316010203-001552_pano_0001_001156,1892.33
TMX7316010203-001513_pano_0002_002525,1371.44
TMX7316010203-001513_pano_0002_002525,1000.25
TMX7316010203-001513_pano_0002_001776,1560.1
TMX7316010203-001513_pano_0002_002519,860.75
TMX7316010203-001513_pano_0002_001777,1365.19
TMX7316010203-001513_pano_0002_002518,1218.67
TMX7316010203-001513_pano_0002_002524,1807.98
TMX7316010203-001299_pano_0000_001138,815.06
TMX7316010203-001513_pano_0002_001788,740.08
TMX7316010203-001552_pano_0001_001157,333.09
TMX7316010203-001299_pano_0000_001110,412.26
TMX7316060226-000493_pano_0000_000167,630.31
TMX7316060226-000493_pano_0000_000167,1205.48
TMX7316010203-001512_pano_0001_000299,88.85
TMX7316010203-001302_pano_0001_001029,1016.04
TMX7316010203-001303_pano_0002_000577,1683.97
TMX7316010203-001303_pano_0002_000576,1219.1
TMX7316010203-001512_pano_0001_000298,1639.76
TMX7316010203-001302_pano_0001_001160,1857.14
TMX7316060226-000493_pano_0000_000166,1669.27
TMX7316010203-001302_pano_0001_000452,1973.13
TMX7316010203-001302_pano_0001_001200,1058.6
TMX7316010203-001302_pano_0001_001200,1298.61
TMX7316010203-001303_pano_0002_000574,273.28
TMX7316010203-001303_pano_0002_000574,953.55
TMX7316010203-001303_pano_0002_000575,1001.17
TMX7316010203-001302_pano_0001_001188,1026.52
TMX7316060226-000493_pano_0000_000165,1911.59
TMX7316010203-001302_pano_0001_000906,75.67
TMX7316010203-001302_pano_0001_001198,1897.45
TMX7316010203-001302_pano_0001_001198,176.34
TMX7316010203-001512_pano_0001_000300,374.34
TMX7316010203-001302_pano_0001_001167,1173.07
TMX7316010203-001302_pano_0001_001199,1553.64
TMX7316060226-000493_pano_0000_000176,1822.15
TMX7316010203-001302_pano_0001_001164,960.5
TMX7316010203-001303_pano_0002_000572,632.56
TMX7316010203-001303_pano_0002_000573,468.45
TMX7316010203-001512_pano_0001_000289,1565.74
TMX7316010203-001302_pano_0001_001165,1053.67
TMX7316060226-000493_pano_0000_000177,1611.08
TMX7316010203-001302_pano_0001_000910,1191.12
TMX7316060226-000493_pano_0000_000152,439.27
TMX7316010203-001302_pano_0001_001140,923.84
TMX7316010203-001512_pano_0001_000290,1774.76
TMX7316010203-001303_pano_0002_000581,944.56
TMX7316010203-001512_pano_0001_000291,173.29
TMX7316060226-000493_pano_0000_000153,718.44
TMX7316010203-001302_pano_0001_001180,1668.51
TMX7316060226-000493_pano_0000_000151,1897.93
TMX7316060226-000493_pano_0000_000151,1954.43
TMX7316010203-001512_pano_0001_000287,335.35
TMX7316010203-001303_pano_0002_000582,996.4
TMX7316010203-001303_pano_0002_000582,681.42
TMX7316010203-001299_pano_0000_001140,1690.12
TMX7316010203-001303_pano_0002_000583,1174.33
TMX7316010203-001303_pano_0002_000583,525.79
TMX7316010203-001512_pano_0001_000286,190.66
TMX7316060226-000493_pano_0000_000024,177.21
