pano_id,center_bbox
TMX7316010203-001307_pano_0000_002666,767.36
TMX7316010203-001307_pano_0000_002666,547.04
TMX7316010203-001517_pano_0000_000806,904.48
TMX7316010203-001517_pano_0000_000806,666.22
TMX7316010203-001517_pano_0000_000805,1174.16
TMX7316010203-001517_pano_0000_000805,502.5
TMX7316010203-001517_pano_0000_000804,1530.44
TMX7316010203-001517_pano_0000_000823,1222.61
TMX7316010203-001517_pano_0000_000823,327.64
TMX7316010203-001517_pano_0000_000824,640.75
TMX7316010203-001517_pano_0000_000824,905.12
TMX7316010203-001307_pano_0000_002686,1936.77
TMX7316010203-001307_pano_0000_002686,1619.91
TMX7316010203-001307_pano_0000_002687,1831.39
TMX7316010203-001307_pano_0000_002687,1676.07
TMX7316010203-001307_pano_0000_002669,1726.68
TMX7316010203-001517_pano_0000_000822,1580.5
TMX7316010203-001517_pano_0000_000822,1868.0
TMX7316010203-001307_pano_0000_002667,303.5
TMX7316010203-001307_pano_0000_002668,1711.0
TMX7316060226-000471_pano_0000_004975,1962.0
TMX7316010203-001307_pano_0000_002684,587.0
TMX7316010203-001307_pano_0000_002684,819.5
TMX7316010203-001307_pano_0000_002685,337.0
