pano_id,center_bbox
TMX7316010203-001503_pano_0002_001295,475.02
TMX7316010203-001503_pano_0002_001294,298.16
TMX7316010203-001326_pano_0000_002211,1781.77
TMX7316010203-001503_pano_0002_001268,1449.28
TMX7316010203-001503_pano_0002_001293,1229.08
TMX7316010203-001503_pano_0002_001293,1792.75
TMX7316010203-001503_pano_0002_001292,1669.34
TMX7316010203-001326_pano_0000_006215,904.57
TMX7316060226-000470_pano_0000_001013,409.02
TMX7316060226-000470_pano_0000_001011,1586.81
TMX7316060226-000470_pano_0000_001014,220.95
TMX7316060226-000470_pano_0000_001017,1824.79
TMX7316060226-000470_pano_0000_001016,291.25
TMX7316010203-001326_pano_0000_006632,1231.69
TMX7316010203-001326_pano_0000_006197,1681.62
TMX7316060226-000470_pano_0000_001018,1641.09
TMX7316010203-001503_pano_0002_001288,472.62
TMX7316010203-001326_pano_0000_005987,1033.16
TMX7316010203-001503_pano_0002_001302,437.87
TMX7316010203-001326_pano_0000_005414,1742.34
TMX7316010203-001503_pano_0002_001274,971.02
TMX7316010203-001326_pano_0000_002225,1783.64
TMX7316010203-001503_pano_0002_001300,1761.42
TMX7316010203-001503_pano_0002_001301,150.37
TMX7316010203-001503_pano_0002_001301,1054.82
TMX7316010203-001503_pano_0002_001275,1427.73
TMX7316010203-001326_pano_0000_002220,477.48
TMX7316010203-001326_pano_0000_006214,1242.5
TMX7316010203-001326_pano_0000_006570,752.0
TMX7316010203-001326_pano_0000_006198,225.5
TMX7316010203-001325_pano_0000_002943,825.0
TMX7316010203-001326_pano_0000_005413,106.5
TMX7316060226-000470_pano_0000_001008,413.5
TMX7316060226-000470_pano_0000_001015,414.5
TMX7316060226-000470_pano_0000_001015,1711.0
TMX7316010203-001326_pano_0000_006633,851.0
TMX7316010203-001326_pano_0000_005679,513.0
TMX7316010203-001503_pano_0002_001267,1180.5
TMX7316010203-001503_pano_0002_001267,36.5
TMX7316010203-001326_pano_0000_006569,1158.0
TMX7316060226-000470_pano_0000_001002,289.5
TMX7316010203-001326_pano_0000_005606,316.0
TMX7316010203-001326_pano_0000_005988,1229.0
TMX7316060226-000470_pano_0000_001010,1753.0
TMX7316010203-001326_pano_0000_006558,1551.0
TMX7316010203-001326_pano_0000_006622,342.0
TMX7316010203-001326_pano_0000_005607,1911.0
TMX7316010203-001503_pano_0002_001266,264.5
TMX7316010203-001503_pano_0002_001266,761.5
TMX7316010203-001326_pano_0000_006560,380.5
TMX7316010203-001325_pano_0000_002942,473.5
TMX7316010203-001326_pano_0000_005596,1310.5
TMX7316010203-001326_pano_0000_002213,476.0
TMX7316060226-000470_pano_0000_001004,1700.0
TMX7316010203-001503_pano_0002_001287,284.0
TMX7316010203-001326_pano_0000_002212,258.0
TMX7316010203-001326_pano_0000_002227,455.0
TMX7316010203-001326_pano_0000_002226,225.5
TMX7316010203-001326_pano_0000_005679,514.0
TMX7316010203-001326_pano_0000_002219,324.5
TMX7316010203-001326_pano_0000_002218,1834.5
